"fit_model","Subject","ACC","LogL","AIC","BIC","param_1","param_2","param_3"
"Utility","84",94.17,76.54,159.08,170.74,0,0.534948036537332,9.64146943264465
"Utility","85",57.22,240.55,487.1,498.76,0,0.515472236872805,0.185107390403755
"Utility","86",96.67,68.47,142.94,154.6,0,0.728870436746979,3.92424576673478
"Utility","87",54.72,247.32,500.64,512.3,0.696616592453125,0.496647036518892,0.183954627552544
"Utility","88",55.56,244.58,495.16,506.82,1,0.412931914577619,0.224453627045418
"Utility","89",58.33,238.22,482.44,494.1,0.153098624774295,0.310434360467202,0.418562104390907
"Utility","90",59.72,230.74,467.48,479.14,0,0.492263047957809,0.290902421399057
"Utility","91",61.11,226.4,458.8,470.46,0,0.57604730612181,0.294264312380034
"Utility","92",54.72,227.36,460.72,472.38,0.693384025287423,0.599829309458557,0.11364873444451
"Utility","93",55.28,234.46,474.92,486.58,0,0.500371044279032,0.251219548663834
"Utility","94",98.61,13.3,32.6,44.26,0,0.759506303213906,3.88905401394331
"Utility","95",59.72,251.12,508.24,519.9,0,0.460626807094179,0.382435693742162
"Utility","96",51.94,251.51,509.02,520.68,0,0,0.902826649883443
"Utility","97",87.22,88.76,183.52,195.18,0,0.902308044834386,1.08463228234333
"Utility","98",57.22,238.77,483.54,495.2,0,0.303294471363822,0.454490689459132
"Utility","99",90.28,97.25,200.5,212.16,0,1,0.771476302661227
"Utility","100",54.72,251.32,508.64,520.3,0,0.532869761849634,0.27516299633865
"Utility","101",55.56,265.83,537.66,549.32,0.166827743721074,0.123030135106363,0.687910964031022
"Utility","102",55,209.1,424.2,435.86,0,0.509092542073632,0.230623011847846
"Utility","103",93.33,129.93,265.86,277.52,0,0.710486806208542,3.55147579566118
"Utility","104",96.11,71.91,149.82,161.48,0,0.538822932399357,10
"Utility","105",56.11,217.56,441.12,452.78,0.594950579028776,0.445393489618715,0.241402220924554
"Utility","106",86.11,106.06,218.12,229.78,0,0.4924954322958,7.68525307186667
"Utility","107",55.56,227.79,461.58,473.24,0.306055512589375,0.448774321491847,0.359235923839314
"Utility","108",72.78,148.9,303.8,315.46,0,0.390432129277109,7.75192756404688
"Utility","109",61.11,217.93,441.86,453.52,0,0.632364268305973,0.533891087282764
"Utility","110",96.11,48.89,103.78,115.44,0,0.717948621694649,3.87701010046088
"Utility","111",88.61,111.15,228.3,239.96,0,0.698945748159901,2.95584489783394
"Utility","113",56.39,213.26,432.52,444.18,0,0.109420023107847,4.11974444777734
"Utility","114",83.61,111.35,228.7,240.36,0,0.598378947342687,4.10083706269367
"Utility","115",56.39,217.25,440.5,452.16,0.938601059825341,0,1.03427312814588
"Utility","116",57.78,234.49,474.98,486.64,0.859136673359069,0.300850561706546,0.480350814803875
"Utility","117",68.89,174.71,355.42,367.08,0,0.508302687166668,3.65933927846661
"Utility","118",87.78,86.03,178.06,189.72,0,0.474937741522366,9.98606986176175
"Utility","119",98.61,54.08,114.16,125.82,0,0.780671655697428,3.99698334345561
"Utility","120",90,77.2,160.4,172.06,0,0.691056976961638,3.40208783715704
"Utility","121",60.28,220.41,446.82,458.48,0.622875332421474,0.548432406747872,0.313701424201443
"Utility","122",80.28,181.83,369.66,381.32,0,0.598636901404491,3.37239035312556
"Utility","123",82.78,223.56,453.12,464.78,0,0.87619677400056,1.04209880578041
"Utility","124",86.94,117.17,240.34,252,0,0.529188322655702,6.88257468872407
"Utility","125",55.83,229.94,465.88,477.54,0,0.482322572853199,0.324678651431288
"Utility","126",86.94,114.51,235.02,246.68,0,0.496155901795775,8.49511334142142
"Utility","127",69.17,208.04,422.08,433.74,0,1,0.15882445497393
"Utility","128",53.61,253.62,513.24,524.9,0,0.00821013849877546,0.784476142617107
"Utility","129",96.94,45.43,96.86,108.52,0,0.682885321644142,4.9402277301806
